step,scf_accuracy_ry
26,2.499e-05
27,4.1e-06
28,4.35e-06
29,3.07e-06
30,5.19e-06
31,8e-07
32,5.9e-07
33,5.2e-07
34,1.8e-06
35,1.93e-06
36,7.8e-07
37,8.2e-07
38,2.4e-07
39,1.8e-07
40,1.4e-07
41,1.6e-07
42,7e-08
43,6e-08
44,3e-08
45,3e-08
46,5.6e-07
47,3e-08
48,4e-08
49,9.3e-09
50,6.9e-09
51,7.1e-09
52,5.1e-09
53,3.5e-09
54,2.7e-09
1,0.01170255
2,0.02416478
3,0.46787514
4,0.18023157
5,0.00424893
6,0.0023553
7,0.00284483
8,0.00273789
9,0.00054501
10,0.00030727
11,0.00019221
12,0.0001082
13,0.00036172
14,0.00028243
15,0.00100097
16,9.425e-05
17,6.389e-05
18,5.257e-05
19,3.591e-05
20,2.559e-05
21,1.277e-05
22,6.04e-06
23,5.04e-06
24,9.447e-05
25,2.013e-05
26,1.2e-05
27,2.52e-06
28,2.2e-06
29,1.88e-06
30,1.03e-06
31,5.1e-07
32,4e-07
33,3.9e-07
34,7.75e-06
35,8.6e-07
36,1.02e-06
37,2.2e-07
38,1.4e-07
39,1.7e-07
40,8e-08
41,7e-08
42,6e-08
43,6e-08
44,2.5e-07
45,9e-08
46,2.1e-07
47,7e-08
48,3e-08
49,3e-08
50,1e-08
51,1e-08
52,7.4e-09
53,4.8e-09
54,1e-08
55,6.9e-09
56,3e-08
57,8.2e-09
58,2e-09
1,0.00547016
2,0.16183586
3,0.24896895
4,0.06446397
5,0.0018989
6,0.00121879
7,0.00111134
8,0.00058983
9,0.00031974
10,0.00021697
11,9.922e-05
12,7.135e-05
13,0.00342005
14,0.0001391
15,6.002e-05
16,3.769e-05
17,2.952e-05
18,1.863e-05
19,1.739e-05
20,1.437e-05
21,5.15e-06
22,3.05e-06
23,6.003e-05
24,5.25e-06
25,9.92e-06
26,2.1e-06
27,1.92e-06
28,9.7e-07
29,7.4e-07
30,7.9e-07
31,8.9e-07
32,2.2e-07
33,1.41e-06
34,3.02e-06
35,6.9e-07
36,1.3e-07
37,1e-07
38,9e-08
39,5e-08
40,5e-08
41,4e-08
42,2e-08
43,4e-08
44,6.1e-07
45,8e-08
46,7e-08
47,1e-08
48,8.3e-09
49,6.7e-09
50,4.3e-09
1,0.0056842
2,2.87719277
3,0.08988106
4,0.00176471
5,0.00086302
6,0.00043617
7,0.00033425
8,0.00026996
9,0.00014472
10,8.926e-05
11,4.362e-05
12,0.00023799
13,9.855e-05
14,6.21e-05
15,2.024e-05
16,2.917e-05
17,1.32e-05
18,5.66e-06
19,4.45e-06
20,4.23e-06
21,1.64e-06
22,1.1e-06
23,1.39e-06
24,4.084e-05
25,1.6e-06
26,5.05e-06
27,1.01e-06
28,3.8e-07
29,2.3e-07
30,2.1e-07
31,9e-08
32,7e-08
33,5e-08
34,9e-08
35,8.3e-07
36,5e-08
37,1e-07
38,4e-08
39,3e-08
40,2e-08
41,2e-08
42,1e-08
43,1e-08
44,1e-08
45,2.6e-07
46,5.5e-09
47,3e-08
48,8.2e-09
49,5.7e-09
50,2.3e-09
1,0.01255574
2,5.9533897
3,0.14813738
4,0.00803041
5,0.00350456
6,0.001055
7,0.00093377
8,0.00069955
9,0.00034877
10,0.00024571
11,0.00012697
12,0.0005242
13,0.00034791
14,0.00010458
15,4.685e-05
16,5.13e-05
17,3.36e-05
18,1.259e-05
19,8.99e-06
20,9.6e-06
21,4.29e-06
22,2.63e-06
23,0.00015322
24,3.13e-06
25,1.066e-05
26,1.98e-06
27,2.49e-06
28,1.02e-06
29,7.8e-07
30,5.7e-07
31,4.1e-07
32,2.5e-07
33,1.34e-06
34,4.9e-07
35,1.18e-06
36,2.3e-07
37,1.6e-07
38,1.4e-07
39,1e-07
40,8e-08
41,7e-08
42,6e-08
43,1.7e-07
44,2.2e-07
45,2.8e-07
46,6e-08
47,2e-08
48,4e-08
49,2e-08
50,1e-08
51,1e-08
52,9.2e-09
53,3e-08
54,1e-07
55,3e-08
56,5.6e-09
57,3.4e-09
58,6.4e-09
59,3e-09
60,1.7e-09
1,0.02238638
2,9.04852127
3,0.28457738
4,0.02247445
5,0.00924135
6,0.00230276
7,0.00175462
8,0.00160714
9,0.00075406
10,0.00043686
11,0.00033264
12,0.00193998
13,0.00153514
14,0.00061856
15,0.00020656
16,0.00017723
17,9.978e-05
18,3.526e-05
19,2.946e-05
20,2.551e-05
21,1.93e-05
22,4.735e-05
23,0.00026369
24,2.366e-05
25,4.698e-05
26,1.503e-05
27,1.513e-05
28,4.87e-06
29,3.24e-06
30,2.48e-06
31,1.62e-06
32,1.56e-06
33,9.05e-06
34,1.75e-06
35,1.79e-06
36,2.03e-06
37,5.03e-06
38,5.65e-06
39,1.72e-06
40,1.92e-06
41,2.66e-06
42,2.83e-06
43,1.331e-05
44,4.73e-06
45,1.208e-05
46,8.1e-07
47,4.8e-07
48,7.7e-07
49,2.6e-07
50,7e-08
51,1.8e-07
52,1e-07
53,2.3e-07
54,1.3e-07
55,1.6e-07
56,3.7e-07
57,5.8e-07
58,8.6e-07
59,8.3e-07
60,7.4e-07
61,7.8e-07
62,9.6e-07
63,1.09e-06
64,4e-07
65,4.7e-07
66,3.9e-07
67,4.2e-07
68,4e-07
69,4.6e-07
70,4.9e-07
71,8e-08
72,8e-08
73,6e-08
74,5e-08
75,1.9e-07
76,7e-08
77,3e-08
78,2e-08
79,2e-08
80,1e-08
81,5.9e-09
82,4.5e-09
83,1e-08
84,4.6e-09
85,3.2e-09
1,0.05260608
2,8.65717297
3,0.35957277
4,0.07222628
5,0.08432514
6,0.01060377
7,0.00428443
8,0.00355816
9,0.00178678
10,0.001109
11,0.000729
12,0.00067803
13,0.01188649
14,0.00029816
15,0.00044244
16,0.00041569
17,0.00023206
18,0.0001621
19,5.603e-05
20,4.463e-05
21,3.67e-05
22,1.528e-05
23,4.973e-05
24,8.131e-05
25,1.516e-05
26,6.19e-05
27,2.088e-05
28,2.94e-06
29,2.48e-06
30,2.66e-06
31,1.26e-06
32,5.1e-07
33,4.5e-07
34,5.85e-06
35,6.9e-07
36,3.75e-06
37,3.7e-07
38,5.3e-07
39,1.5e-07
40,1.4e-07
41,1.1e-07
42,7e-08
43,4e-08
44,9e-08
45,2.3e-07
46,5e-08
47,1.2e-07
48,5e-08
49,2e-08
50,1e-08
51,1e-08
52,5.9e-09
53,4.7e-09
54,3.9e-09
55,6e-08
56,8.4e-09
57,2e-08
58,2e-09
1,0.06108588
2,22.77593306
3,0.7226271
4,0.1034937
5,0.02404784
6,0.00714018
7,0.0057466
8,0.00310231
9,0.00203478
10,0.00158703
11,0.0010417
12,0.00338139
13,0.00426534
14,0.00069231
15,0.00157294
16,0.00085624
17,0.00012469
18,6.292e-05
19,5.369e-05
20,4.291e-05
21,1.805e-05
22,1.057e-05
23,6.025e-05
24,0.00010229
25,4.424e-05
26,9.59e-06
27,4.39e-06
28,3e-06
29,1.98e-06
30,1.73e-06
31,6.1e-07
32,4.8e-07
33,4.2e-07
34,9.61e-06
35,5.3e-07
36,2.4e-07
37,9.8e-07
38,1e-07
39,1.1e-07
40,1.2e-07
41,6e-08
42,4e-08
43,3e-08
44,7e-08
45,5.5e-07
46,2e-08
47,2e-08
48,6e-08
49,1e-08
50,9.3e-09
51,9e-09
52,5.7e-09
53,4.6e-09
54,4.6e-09
55,3e-08
56,2.2e-09
1,0.03053488
2,10.76006208
3,0.40744484
4,0.05834678
5,0.0127473
6,0.00313058
7,0.00245093
8,0.00121067
9,0.00078578
10,0.0006306
11,0.00039035
12,0.00215205
13,0.00376133
14,0.00298693
15,0.00021278
16,0.00021463
17,8.796e-05
18,6.89e-05
19,2.568e-05
20,1.787e-05
21,1.457e-05
22,1.496e-05
23,0.00093064
24,7.201e-05
25,1.113e-05
26,7.81e-06
27,2.66e-06
28,2.78e-06
29,1.18e-06
30,8.5e-07
31,6.2e-07
32,4.3e-07
33,5.213e-05
34,1.05e-06
35,1.28e-06
36,2.2e-07
37,1.9e-07
38,1.1e-07
