step,scf_accuracy_ry
25,3.2e-07
26,3e-08
27,2e-08
28,2e-08
29,1e-08
30,7e-09
31,4.7e-09
32,3.1e-09
33,6.3e-09
34,2.8e-09
35,5.1e-09
36,2e-09
37,8.1e-10
1,0.0049639
2,0.070172
3,0.02049821
4,0.00279644
5,0.00281429
6,0.00058377
7,0.00042495
8,0.00023781
9,0.00014761
10,6.085e-05
11,3.343e-05
12,4.571e-05
13,0.00018773
14,1.601e-05
15,1.237e-05
16,1.186e-05
17,5.14e-06
18,3.95e-06
19,2.05e-06
20,1.54e-06
21,1.06e-06
22,5.7e-07
23,5.53e-06
24,3.9e-07
25,1.7e-07
26,1e-07
27,6e-08
28,7e-08
29,4e-08
30,3e-08
31,1e-08
32,8.9e-09
33,8.7e-09
34,4e-08
35,5.8e-09
36,2.5e-09
37,1.6e-09
1,0.00290485
2,0.05505501
3,0.01983731
4,0.00100194
5,0.0008016
6,0.00026773
7,0.00017134
8,0.00012204
9,5.142e-05
10,3.252e-05
11,1.062e-05
12,1.087e-05
13,7.412e-05
14,1.689e-05
15,5.06e-06
16,4.36e-06
17,1.7e-06
18,1.18e-06
19,6.4e-07
20,2.2e-07
21,1.2e-07
22,9e-08
23,2.3e-07
24,1.7e-07
25,6e-08
26,3e-08
27,2e-08
28,1e-08
29,4.9e-09
30,3.4e-09
31,2.4e-09
32,1.8e-09
33,1.6e-09
34,6.3e-09
35,1.4e-09
36,6.5e-10
1,0.00045849
2,0.01318934
3,0.00303803
4,0.00011974
5,9.385e-05
6,5.777e-05
7,3.772e-05
8,1.96e-05
9,5.53e-06
10,3.64e-06
11,2.05e-06
12,5.01e-06
13,1.416e-05
14,1.82e-06
15,1.09e-06
16,8.2e-07
17,2.8e-07
18,1.8e-07
19,1.1e-07
20,5e-08
21,3e-08
22,2e-08
23,2.8e-07
24,4e-08
25,1e-08
26,8e-09
27,3.3e-09
28,2.3e-09
29,1.7e-09
30,1.2e-09
31,7.6e-10
32,5.7e-10
1,0.0005029
2,0.01098022
3,0.00341561
4,0.00016677
5,0.00013948
6,6.448e-05
7,4.706e-05
8,2.825e-05
9,8.02e-06
10,4.38e-06
11,2.94e-06
12,4.86e-06
13,2.672e-05
14,5.75e-06
15,1.42e-06
16,1.36e-06
17,2.5e-07
18,1.6e-07
19,1.3e-07
20,7e-08
21,4e-08
22,2e-08
23,4.3e-07
24,6e-08
25,9e-09
26,7.4e-09
27,4.9e-09
28,3.1e-09
29,2.2e-09
30,1.4e-09
31,9.4e-10
32,6.4e-10
33,3.3e-09
34,1.1e-09
35,6.3e-10
36,3.2e-10
1,0.00060623
2,0.01222694
3,0.00329462
4,0.00024738
5,0.00024285
6,8.657e-05
7,6.732e-05
8,3.253e-05
9,1.406e-05
10,7.03e-06
11,4.25e-06
12,5.1e-06
13,5.55e-06
14,5.42e-06
15,2.26e-06
16,1.92e-06
17,9.4e-07
18,2.7e-07
19,1.6e-07
20,1.3e-07
21,3e-08
22,2e-08
23,9e-08
24,6e-08
25,2e-08
26,6.1e-09
27,4.1e-09
28,4.9e-09
29,2e-09
30,1.5e-09
31,1.3e-09
32,1e-09
33,5.9e-10
34,2.8e-10
1,0.00089792
2,0.02252226
3,0.0028387
4,0.00043658
5,0.00044301
6,0.00014966
7,0.00011607
8,4.556e-05
9,2.549e-05
10,1.229e-05
11,7.26e-06
12,1.605e-05
13,4.114e-05
14,4.43e-06
15,4.5e-06
16,2.91e-06
17,1.74e-06
18,4.4e-07
19,3.1e-07
20,2.1e-07
21,9e-08
22,6e-08
23,9.5e-07
24,4e-08
25,3e-08
26,2e-08
27,9.2e-09
28,5.3e-09
29,4.8e-09
30,2.6e-09
31,1.7e-09
32,1.2e-09
33,9.9e-10
34,1e-08
35,3.9e-10
1,0.00036449
2,0.00443895
3,0.00098668
4,0.00025805
5,0.00025066
6,8.591e-05
7,6.096e-05
8,1.93e-05
9,1.102e-05
10,5.56e-06
11,3.87e-06
12,7.91e-06
13,2.08e-05
14,2.17e-06
15,2.11e-06
16,1.37e-06
17,4.7e-07
18,2.4e-07
19,1.1e-07
20,8e-08
21,4e-08
22,4e-08
23,3.6e-07
24,3e-08
25,1e-08
26,9.3e-09
27,6.6e-09
28,4.1e-09
29,2.7e-09
30,2e-09
31,1.5e-09
32,1.3e-09
33,5.8e-09
34,1.3e-09
35,8.6e-10
36,6.6e-10
37,4.8e-10
38,3.1e-10
1,0.0003486
2,0.00338489
3,0.00092432
4,0.00025867
5,0.00024502
6,9.543e-05
7,6.494e-05
8,1.988e-05
9,1.049e-05
10,6.07e-06
11,4.29e-06
12,7.4e-06
13,2.596e-05
14,2.62e-06
15,2.24e-06
16,1.27e-06
17,5.3e-07
18,2.1e-07
19,1.3e-07
20,9e-08
21,3e-08
22,2e-08
23,1.4e-07
24,2e-08
25,6e-08
26,8.7e-09
27,5.9e-09
28,4.7e-09
29,2.3e-09
30,1.6e-09
31,1.2e-09
32,6.7e-10
33,4.1e-10
34,2.6e-09
35,3.3e-10
36,6.7e-10
37,1.1e-10
1,0.00046147
2,0.00300417
3,0.00126045
4,0.0003712
5,0.0003495
6,0.00014572
7,9.265e-05
8,3.569e-05
9,1.754e-05
10,9.52e-06
11,6.88e-06
12,1.082e-05
13,3.768e-05
14,3.94e-06
15,3.41e-06
16,3.25e-06
17,7.7e-07
18,2.6e-07
19,1.7e-07
20,1.4e-07
21,7e-08
22,6e-08
23,4.7e-07
24,3e-08
25,4e-08
26,2e-08
27,1e-08
28,9.7e-09
29,4.6e-09
30,3.5e-09
31,2.4e-09
32,1.2e-09
33,7e-09
34,1.3e-09
35,3.9e-10
36,3e-10
37,5e-10
38,1.6e-10
1,0.0001695
2,0.00097185
3,0.00036063
4,0.00016554
5,0.00013154
6,5.892e-05
7,3.447e-05
8,1.21e-05
9,4.32e-06
10,3.27e-06
11,2.47e-06
12,2.12e-06
13,2.2e-05
14,3.16e-06
15,8.1e-07
16,6.1e-07
17,2.5e-07
18,1.2e-07
19,9e-08
20,6e-08
21,2e-08
22,2e-08
23,3.3e-07
24,2e-08
25,2e-08
26,6.9e-09
27,4.7e-09
28,3e-09
29,2e-09
30,1.3e-09
31,8.3e-10
32,5.3e-10
33,2.1e-09
34,6.1e-10
35,6.3e-10
36,2.6e-10
1,0.00016542
2,0.00040827
3,0.00041762
4,0.00025968
5,8.04e-05
6,5.301e-05
7,2.6e-05
8,8.07e-06
9,4.39e-06
10,3.3e-06
11,2.19e-06
12,2.61e-06
13,9.89e-06
14,8.77e-06
15,5e-07
16,2.9e-07
17,3e-07
18,1.4e-07
19,5e-08
20,3e-08
21,2e-08
22,1e-08
23,8e-08
24,2e-08
25,1e-08
26,4.8e-09
27,2.9e-09
28,2.5e-09
29,1.6e-09
30,1.1e-09
31,6.9e-10
32,5.2e-10
33,3.4e-10
34,1.1e-09
35,8.2e-10
36,2.4e-10
37,1.1e-10
1,0.00019907
2,0.00025368
3,0.00038004
4,0.00075625
5,9.66e-05
6,6.841e-05
7,3.077e-05
8,9.62e-06
9,6.25e-06
10,4.82e-06
11,2.33e-06
12,2.47e-06
13,8.42e-06
14,9.02e-06
15,6.8e-07
16,4e-07
17,3.8e-07
18,2.2e-07
19,1.2e-07
20,4e-08
21,3e-08
22,2e-08
23,2e-08
24,6e-08
25,3e-08
26,7.6e-09
27,4.6e-09
28,3.1e-09
29,1.9e-09
30,1.4e-09
31,1.1e-09
32,5.5e-10
33,3.3e-10
34,2.4e-09
35,5.8e-10
36,4.5e-10
37,8.5e-11
1,0.00025572
2,0.00037067
3,0.0005503
4,0.00053222
5,0.00010814
6,0.00010344
7,6.004e-05
8,2.445e-05
9,9.44e-06
10,7.04e-06
11,4.45e-06
12,7.15e-06
13,3.264e-05
14,4.67e-06
15,1.4e-06
16,5.5e-07
17,3.5e-07
18,2.6e-07
