step,scf_accuracy_ry
24,7e-08
25,1e-08
26,6.1e-09
27,4.9e-09
28,6.8e-09
29,3.1e-09
30,1.3e-09
31,1.1e-09
32,6.2e-10
33,7.8e-10
34,1e-08
35,3.9e-10
36,5.7e-10
37,3e-10
1,0.00058702
2,0.0404957
3,0.00623634
4,0.00012387
5,6.192e-05
6,7.072e-05
7,3.559e-05
8,2.143e-05
9,1.183e-05
10,4.95e-06
11,3.38e-06
12,1.509e-05
13,2.258e-05
14,3.9e-07
15,2.7e-07
16,2.5e-07
17,3.4e-07
18,1e-07
19,8e-08
20,5e-08
21,3e-08
22,3e-08
23,3e-08
24,1.3e-07
25,1e-08
26,7.9e-09
27,6e-09
28,3.5e-09
29,4.7e-09
30,2e-09
31,1.4e-09
32,1.2e-09
33,1.4e-09
34,2.6e-09
35,9e-10
36,3.8e-10
37,2.9e-10
1,0.00073267
2,0.03623718
3,0.00874496
4,0.00014775
5,8.081e-05
6,9.365e-05
7,4.411e-05
8,2.697e-05
9,1.458e-05
10,5.85e-06
11,4.23e-06
12,1.04e-05
13,3.402e-05
14,1.59e-06
15,7.5e-07
16,4.5e-07
17,3.8e-07
18,1.8e-07
19,1.1e-07
20,8e-08
21,5e-08
22,7e-08
23,1.5e-07
24,2e-08
25,2e-08
26,2e-08
27,1e-08
28,6.4e-09
29,6.1e-09
30,5e-09
31,2e-09
32,2.7e-09
33,3.9e-09
34,1.9e-09
35,1.1e-09
36,7.3e-10
37,4.9e-10
38,4.3e-10
39,2.7e-10
1,0.00089684
2,0.03623704
3,0.00775048
4,0.0001268
5,9.247e-05
6,6.539e-05
7,9.207e-05
8,4.207e-05
9,1.813e-05
10,6.2e-06
11,4.12e-06
12,2.91e-06
13,9.114e-05
14,4.8e-06
15,8.9e-07
16,6.2e-07
17,4.6e-07
18,5.6e-07
19,1.6e-07
20,1.1e-07
21,8e-08
22,4e-08
23,2.2e-07
24,6e-08
25,3e-08
26,2e-08
27,3e-08
28,2e-08
29,6.8e-09
30,4.6e-09
31,3e-09
32,2e-09
33,2.3e-09
34,5.7e-09
35,1.4e-09
36,6.3e-10
37,8.2e-10
38,5.4e-10
39,5e-10
40,3.2e-10
1,0.00197775
2,0.06837902
3,0.00121377
4,0.00038848
5,0.00017418
6,0.00013653
7,9.647e-05
8,7.505e-05
9,2.843e-05
10,1.218e-05
11,6.38e-06
12,5.28e-06
13,6.13e-06
14,0.00020539
15,8.2e-07
16,1.51e-06
17,4.4e-07
18,3e-07
19,2.1e-07
20,1.5e-07
21,1.2e-07
22,9e-08
23,6e-08
24,2.8e-07
25,5.4e-07
26,2e-08
27,4e-08
28,1e-08
29,7.6e-09
30,5.2e-09
