step,scf_accuracy_ry
43,3.2e-09
44,1e-07
45,7.4e-09
46,1e-08
47,8.3e-10
48,7.4e-10
49,5.7e-10
50,3.4e-10
1,0.00505877
2,0.6192925
3,0.34899922
4,0.01631024
5,0.00111628
6,0.00052151
7,0.00042721
8,0.00033047
9,0.00010074
10,5.552e-05
11,4.613e-05
12,6.515e-05
13,0.00158922
14,0.00025283
15,3.554e-05
16,3.046e-05
17,7.05e-06
18,4.8e-06
19,2.88e-06
20,2.72e-06
21,2.04e-06
22,1.63e-06
23,5.808e-05
24,6.45e-06
25,1.563e-05
26,2.47e-06
27,7.6e-07
28,2.9e-07
29,2.4e-07
30,1.7e-07
31,1.1e-07
32,4e-08
33,7e-08
34,8.3e-07
35,9e-08
36,1.2e-07
37,3e-08
38,2e-08
39,1e-08
40,1e-08
41,8.9e-09
42,6.8e-09
43,9.1e-09
44,4.1e-07
45,1e-08
46,2e-08
47,2.4e-09
48,3.3e-09
49,2.2e-09
50,9.6e-10
51,5.9e-10
52,5e-10
53,5.1e-10
54,2e-08
55,8.7e-10
56,1.2e-09
57,3e-10
1,0.00410191
2,0.51357298
3,0.27666959
4,0.01112173
5,0.00089591
6,0.00057892
7,0.00051207
8,0.00030699
9,9.559e-05
10,5.756e-05
11,4.888e-05
12,0.00010466
13,0.00159529
14,0.00015879
15,2.682e-05
16,1.437e-05
17,6.16e-06
18,5.7e-06
19,3.1e-06
20,2.68e-06
21,2.17e-06
22,2.23e-06
23,8.129e-05
24,6.9e-06
25,1.77e-06
26,2.94e-06
27,6.7e-07
28,5e-07
29,4.3e-07
30,2e-07
31,1.3e-07
32,9e-08
33,3.85e-06
34,1e-07
35,2.2e-07
36,1.1e-07
37,6e-08
38,3e-08
39,2e-08
40,2e-08
41,1e-08
42,1e-08
43,3.1e-07
44,3e-08
45,6e-08
46,9.8e-09
47,7.3e-09
48,4.7e-09
49,4.7e-09
50,2.7e-09
51,1.4e-09
52,8.7e-10
53,2e-08
54,2.7e-09
55,4e-09
56,4.6e-10
57,4.5e-10
58,3e-10
1,0.00363296
2,0.40604453
3,0.24316898
4,0.0095251
5,0.00084152
6,0.00063883
7,0.00057176
8,0.00026708
9,9.281e-05
10,5.91e-05
11,5.137e-05
12,9.197e-05
13,0.00214351
14,5.146e-05
15,1.421e-05
16,5.28e-06
17,5.98e-06
18,3.4e-06
19,2.03e-06
20,1.09e-06
21,1.07e-06
22,9.1e-07
23,3.3e-07
24,1.635e-05
25,2.1e-07
26,2.4e-07
27,4.2e-07
28,2.6e-07
29,8e-08
30,5e-08
31,5e-08
32,5e-08
33,3e-08
34,3e-08
35,1.08e-06
36,1e-08
37,4e-08
38,1e-08
39,5.3e-09
40,4.2e-09
41,4.3e-09
42,3.9e-09
43,1.7e-09
44,1.7e-09
45,1.1e-07
46,1.4e-09
47,2.6e-09
48,1.2e-09
49,1e-09
50,5.2e-10
51,3.6e-10
1,0.00399449
2,0.38637167
3,0.25665823
4,0.01091793
5,0.00102302
6,0.00080731
7,0.00070558
8,0.00033066
9,9.773e-05
10,6.453e-05
11,5.698e-05
12,9.468e-05
13,0.00245941
14,0.00030628
15,1.776e-05
16,1.202e-05
17,6.25e-06
18,5.41e-06
19,2.88e-06
20,2.17e-06
21,1.38e-06
22,9.3e-07
23,2.767e-05
24,1.44e-06
25,4.08e-06
26,1.21e-06
27,7.4e-07
28,5.2e-07
29,3.9e-07
30,3.1e-07
31,2.5e-07
32,9e-08
33,2e-07
34,1.4e-07
35,6e-08
36,2.3e-07
