step,scf_accuracy_ry
18,2e-07
19,4e-08
20,3e-08
21,4e-08
22,2e-08
23,1e-08
24,1e-08
25,6.7e-09
26,4.9e-09
27,3e-09
28,3e-09
29,2.5e-09
30,1.7e-09
1,5.859e-05
2,0.000112
3,4.759e-05
4,3.746e-05
5,3.362e-05
6,1.552e-05
7,8.52e-06
8,2.87e-06
9,2.39e-06
10,1.67e-06
11,4.74e-06
12,4.9e-07
13,6.5e-07
14,3.8e-07
15,2e-07
16,1.6e-07
17,1.1e-07
18,8e-08
19,7e-08
20,6e-08
21,6e-08
22,2e-08
23,1e-08
24,8.1e-09
25,5.5e-09
26,4e-09
27,4.1e-09
28,3.1e-09
29,3.7e-09
30,1.7e-09
1,7.413e-05
2,8.456e-05
3,7.139e-05
4,5.217e-05
5,2.595e-05
6,1.84e-05
7,6.31e-06
8,4.46e-06
9,4.03e-06
10,1.55e-06
11,7.5e-07
12,1.09e-06
13,3.8e-07
14,2.8e-07
15,2.7e-07
16,2.9e-07
17,1e-07
18,9e-08
19,5e-08
20,4e-08
21,2e-08
22,2e-08
23,2e-08
24,8.8e-09
25,1e-08
26,3e-09
27,2.6e-09
28,3.1e-09
29,1.8e-09
1,7.004e-05
2,0.00012109
3,5.709e-05
4,4.32e-05
5,3.513e-05
6,1.438e-05
7,5.42e-06
8,3.27e-06
9,3.23e-06
10,2.92e-06
11,4.84e-06
12,1.41e-06
13,2.41e-06
14,4.1e-07
15,2.9e-07
16,2.4e-07
17,3e-07
18,3e-07
19,7e-08
20,9e-08
21,5e-08
22,6e-08
23,3e-08
24,4e-08
25,8.8e-09
26,6.1e-09
27,5.4e-09
28,8.1e-09
29,1.5e-09
1,7.733e-05
2,0.00010923
3,6.704e-05
4,5.049e-05
5,4.414e-05
6,1.361e-05
7,7.68e-06
8,3.98e-06
9,3.28e-06
10,1.76e-06
11,2.77e-06
12,9e-07
13,1.03e-06
14,4.7e-07
15,2.5e-07
16,1.8e-07
17,1.8e-07
18,1.4e-07
19,8e-08
20,5e-08
21,4e-08
22,6e-08
23,2e-08
24,2e-08
25,7.1e-09
26,5.4e-09
27,6.3e-09
28,5.6e-09
29,5.9e-09
30,1.2e-09
1,5.565e-05
2,6.236e-05
3,4.941e-05
4,4.201e-05
5,3.698e-05
6,1.087e-05
7,6.02e-06
8,3.62e-06
9,2.85e-06
10,1.37e-06
11,1e-06
12,8.3e-07
13,3.8e-07
14,5.9e-07
15,2.2e-07
16,1.4e-07
17,1.4e-07
18,9e-08
19,4e-08
20,3e-08
21,2e-08
22,2e-08
23,2e-08
24,9.6e-09
25,1e-08
26,4.1e-09
27,4.8e-09
28,4.5e-09
29,4.7e-09
30,1.3e-09
1,5.259e-05
2,8.175e-05
3,4.564e-05
4,3.402e-05
5,2.459e-05
6,1.509e-05
7,5.96e-06
8,3.18e-06
9,2.4e-06
10,1.14e-06
11,3.03e-06
12,4.7e-07
13,6e-07
14,3.8e-07
15,1.7e-07
16,1.2e-07
17,1.1e-07
