step,scf_accuracy_ry
23,9.2e-07
24,1.5e-07
25,6e-08
26,1.9e-07
27,3e-08
28,3e-08
29,3e-08
30,2e-08
31,1e-08
32,5.7e-09
33,8.3e-09
34,1.1e-07
35,3e-09
36,3.2e-09
37,2.5e-09
38,1.1e-09
39,8e-10
40,6.5e-10
1,0.00073297
2,0.22550327
3,0.00319362
4,0.00029115
5,7.056e-05
6,4.682e-05
7,3.228e-05
8,1.803e-05
9,1.289e-05
10,8.86e-06
11,3.91e-06
12,2.9e-06
13,5.17e-06
14,4.034e-05
15,2.132e-05
16,5.7e-06
17,1.89e-06
18,2.8e-07
19,1.6e-07
20,1.2e-07
21,1e-07
22,4e-08
23,4e-08
24,3.5e-07
25,1.4e-07
26,1.8e-07
27,5e-08
28,2e-08
29,8.8e-09
30,6.1e-09
31,4.5e-09
32,2.9e-09
33,2.4e-09
34,3e-08
35,1e-08
36,1e-08
37,2e-09
38,1.1e-09
39,5.1e-10
40,4.1e-10
41,2.9e-10
1,0.00018228
2,0.01769415
3,0.00266046
4,0.00021274
5,5.902e-05
6,3.602e-05
7,2.201e-05
8,9.69e-06
9,8e-06
10,3.41e-06
11,2.26e-06
12,2.02e-06
13,6.787e-05
14,5.88e-06
15,3.55e-06
16,1.41e-06
17,6.4e-07
18,1.6e-07
19,1.1e-07
20,8e-08
21,4e-08
22,3e-08
23,5e-08
24,3.8e-07
25,5e-08
26,3e-08
27,1e-08
28,8.8e-09
29,6.4e-09
30,5.6e-09
31,3.3e-09
32,2.6e-09
33,2e-09
34,4e-08
35,2.2e-09
36,2.6e-09
37,1.7e-09
38,8.5e-10
39,5.2e-10
40,4e-10
41,2.3e-10
1,0.00018611
2,0.00101001
3,0.00016384
4,0.00012918
5,0.00032226
6,0.00022139
7,3.083e-05
8,1.625e-05
9,1.304e-05
10,5.51e-06
11,3.5e-06
12,2.52e-06
13,3.02e-06
14,2.75e-06
15,2.937e-05
16,2.504e-05
17,1.83e-06
18,3.6e-07
19,2.5e-07
20,1.8e-07
21,1.1e-07
22,8e-08
23,6e-08
24,7e-08
25,2.8e-07
26,2.3e-07
27,4e-08
28,3e-08
29,2e-08
30,1e-08
31,7.7e-09
32,5.4e-09
33,3.5e-09
34,4.4e-09
35,1e-08
36,1e-08
37,2.8e-09
38,1.7e-09
39,1e-09
40,4.3e-10
41,3.5e-10
42,2.8e-10
