step,scf_accuracy_ry
12,3.87e-05
13,4.983e-05
14,3.929e-05
15,3.991e-05
16,2.678e-05
17,6.4e-06
18,3.7e-06
19,2.7e-06
20,2.1e-06
21,1.82e-06
22,1.19e-06
23,8.1e-07
24,5e-07
25,5.1e-07
26,2.9e-07
27,1.3e-07
28,1.1e-07
29,1e-07
30,7e-08
31,3e-08
32,2e-08
33,1e-08
34,9e-09
35,5.8e-09
36,4.2e-09
37,3.5e-09
38,2.2e-09
39,1.9e-09
40,1.5e-09
41,9.1e-10
42,6e-10
43,4.7e-10
44,3e-10
45,2.4e-10
46,1.4e-10
1,0.00034208
2,0.00098163
3,0.00039034
4,0.0002144
5,0.00018816
6,0.0001131
7,4.43e-05
8,3.137e-05
9,1.807e-05
10,1.573e-05
11,1.032e-05
12,6.25e-06
13,2.4e-06
14,2.26e-06
15,9.9e-07
16,7.2e-07
17,5.8e-07
18,4.5e-07
19,3.1e-07
20,2e-07
21,1.4e-07
22,1e-07
23,5e-08
24,5e-08
25,4e-08
26,2e-08
27,2e-08
28,1e-08
29,1e-08
30,8.6e-09
31,6.1e-09
32,4.1e-09
33,2.6e-09
34,2.1e-09
35,1.2e-09
36,1.1e-09
37,6.8e-10
38,5.4e-10
39,4.3e-10
40,3.2e-10
41,2.2e-10
42,1.1e-10
1,0.00071771
2,0.00073985
3,0.00075167
4,0.00060254
5,0.00015222
6,0.00010051
7,9.483e-05
8,8.935e-05
9,2.412e-05
10,1.072e-05
11,7.75e-06
12,5.87e-06
13,3.048e-05
14,2.93e-06
15,2.12e-06
16,1.56e-06
17,7.9e-07
18,3.5e-07
19,3e-07
20,2.7e-07
21,1.7e-07
22,9e-08
23,1.2e-07
24,7e-08
25,5e-08
26,3e-08
27,2e-08
28,1e-08
29,1e-08
30,9.7e-09
31,4e-09
32,2.7e-09
33,1.9e-09
34,4.6e-09
35,1.5e-09
36,8.3e-10
37,6.1e-10
38,5.5e-10
39,5.3e-10
40,3.6e-10
41,2.3e-10
42,3.1e-10
43,2.2e-10
44,1.3e-10
45,5.9e-11
1,0.00173363
2,0.00180438
3,0.00182331
4,0.00141975
5,0.00039774
6,0.00021123
7,0.00019683
8,0.0001254
9,6.258e-05
10,3.176e-05
11,2.104e-05
12,1.399e-05
13,2.552e-05
14,8.68e-06
15,7.51e-06
16,6.53e-06
17,4.81e-06
18,3.13e-06
19,9.3e-07
20,6.2e-07
21,5.5e-07
22,4.2e-07
23,8.6e-07
24,2.4e-07
25,2.2e-07
26,1.1e-07
27,9e-08
28,3e-08
29,2e-08
30,2e-08
31,1e-08
32,8e-09
33,2e-08
34,4.2e-09
35,3.7e-09
36,2.7e-09
37,2.1e-09
38,1.8e-09
39,1.4e-09
40,3.1e-10
41,2.7e-10
42,2.3e-10
43,1.6e-10
44,1.8e-10
45,2.4e-10
46,7.9e-11
1,0.00254998
2,0.00309281
3,0.00247618
4,0.0017631
5,0.00043626
6,0.00037442
7,0.00031483
