step,scf_accuracy_ry
32,9.5e-09
33,7.7e-09
34,4.4e-09
35,3.2e-09
1,0.00069396
2,0.00076053
3,0.00065392
4,0.00056764
5,0.00041327
6,8.475e-05
7,7.691e-05
8,4.39e-05
9,3.949e-05
10,2.017e-05
11,3.508e-05
12,4.88e-06
13,4.52e-06
14,3.68e-06
15,2.9e-06
16,3.76e-06
17,2.35e-06
18,9.6e-07
19,7.9e-07
20,5.3e-07
21,2.4e-07
22,4.1e-07
23,1.2e-07
24,6e-08
25,5e-08
26,4e-08
27,3e-08
28,3e-08
29,2e-08
30,2e-08
31,1e-08
32,7e-09
33,1e-08
34,3e-09
1,0.00108093
2,0.0012814
3,0.00098791
4,0.00070113
5,0.00040577
6,0.00020154
7,8.038e-05
8,5.957e-05
9,5.428e-05
10,2.906e-05
11,5.748e-05
12,9.85e-06
13,1.205e-05
14,6.74e-06
15,4.27e-06
16,5.76e-06
17,3.05e-06
18,1.35e-06
19,1.49e-06
20,7.6e-07
21,4.9e-07
22,8.2e-07
23,4.7e-07
24,4.3e-07
25,8e-08
26,7e-08
27,6e-08
28,9e-08
29,4e-08
30,5e-08
31,3e-08
32,5e-08
33,1e-08
34,5.6e-09
35,4.2e-09
36,4.2e-09
37,2.4e-09
1,0.00110509
2,0.0012598
3,0.00102809
4,0.00068266
5,0.00024243
6,0.00024799
7,6.322e-05
8,5.708e-05
9,5.041e-05
10,2.414e-05
11,3.316e-05
12,8.78e-06
13,6.11e-06
14,5.36e-06
15,5.53e-06
16,8.94e-06
17,3.77e-06
18,1.4e-06
19,1.03e-06
20,6.5e-07
21,5e-07
22,6e-07
23,3.3e-07
24,2.1e-07
25,8e-08
26,6e-08
27,6e-08
28,7e-08
29,2e-08
30,2e-08
31,1e-08
32,1e-08
33,2e-08
34,9.4e-09
35,4e-09
36,3.2e-09
1,0.00086957
2,0.00117769
3,0.00076702
4,0.00057561
5,0.0003319
6,0.00030038
7,6.317e-05
8,5.463e-05
9,4.855e-05
10,3.852e-05
11,6.085e-05
12,1.321e-05
13,1.504e-05
14,5.61e-06
15,4.27e-06
16,6e-06
17,5.09e-06
18,4.37e-06
19,1.02e-06
20,1.6e-06
21,3.3e-07
22,2.4e-07
23,4.7e-07
24,1.5e-07
25,1.3e-07
26,6e-08
27,4e-08
28,9e-08
29,2e-08
30,2e-08
31,2e-08
32,2e-08
33,2e-08
34,2e-08
35,4.2e-09
36,3.5e-09
1,0.0007346
2,0.00101662
3,0.00064479
4,0.00048399
5,0.00036648
6,0.00021538
7,6.86e-05
8,4.168e-05
9,3.933e-05
10,3.235e-05
11,5.005e-05
12,1.469e-05
13,1.772e-05
14,4.94e-06
15,3.66e-06
16,4.49e-06
17,5.38e-06
18,6.22e-06
19,1.11e-06
20,1.69e-06
21,3e-07
22,6.9e-07
23,3.7e-07
24,4.4e-07
25,1e-07
26,5e-08
27,6e-08
28,4e-08
29,2e-08
30,2e-08
31,1e-08
32,1e-08
33,1e-08
34,4.8e-09
35,3.5e-09
1,0.00014235
2,0.00028234
3,0.00011496
4,8.127e-05
5,7.828e-05
6,4.225e-05
7,2.676e-05
8,1.001e-05
9,8.74e-06
10,4.17e-06
11,1.229e-05
12,1.5e-06
13,2.64e-06
14,1.01e-06
15,6.5e-07
16,1.02e-06
17,5.8e-07
18,1.04e-06
19,1.8e-07
20,1.8e-07
21,1.4e-07
22,1.1e-07
23,7e-08
24,5e-08
25,6e-08
26,2e-08
27,2e-08
28,7.4e-09
29,6.6e-09
30,8.6e-09
31,4.5e-09
32,3.8e-09
33,2.1e-09
1,0.00019129
2,0.0002419
3,0.00017934
4,0.00012929
5,0.00013279
6,3.14e-05
7,2.218e-05
8,1.147e-05
9,9.63e-06
10,6.33e-06
11,1.229e-05
12,1.99e-06
13,2.65e-06
14,1.19e-06
15,7.6e-07
16,3.6e-07
17,6.8e-07
18,2.3e-07
19,2.6e-07
20,1.9e-07
21,1e-07
22,6e-08
23,7e-08
24,5e-08
25,2e-08
26,1e-08
27,9.7e-09
28,1e-08
29,6.8e-09
30,7.9e-09
31,3.6e-09
32,2.3e-09
1,0.00021897
2,0.00033206
3,0.00020281
4,0.0001314
5,0.00012162
6,5.934e-05
7,3.678e-05
8,1.229e-05
9,9.63e-06
10,5.58e-06
11,9.53e-06
12,3.29e-06
13,4.03e-06
14,1.78e-06
15,8.2e-07
16,1.12e-06
17,4.5e-07
18,2.8e-07
19,2.6e-07
20,1.9e-07
21,4.2e-07
22,1.6e-07
23,1.1e-07
24,8e-08
25,5e-08
26,2e-08
27,9.5e-09
28,1e-08
29,6.4e-09
30,6.6e-09
31,8.9e-09
32,6.7e-09
33,3.6e-09
34,2.8e-09
35,2e-09
1,0.00071611
2,0.00098669
3,0.00063862
4,0.00053463
5,0.00053
6,9.9e-05
7,0.00013494
8,4.108e-05
9,3.884e-05
10,2.742e-05
11,3.13e-05
12,8.93e-06
13,9.85e-06
14,4.31e-06
15,3.56e-06
16,3.05e-06
17,3.02e-06
18,2e-06
19,5.9e-07
20,8.2e-07
21,3.6e-07
22,5.7e-07
23,2.1e-07
24,1.8e-07
25,1.7e-07
26,8e-08
27,7e-08
28,6e-08
29,5e-08
30,4e-08
31,4e-08
32,3e-08
33,2e-08
34,2e-08
35,1e-08
36,2e-08
37,5.2e-09
38,2.9e-09
39,4.6e-09
40,1.4e-09
1,0.00092602
2,0.00089744
3,0.00094832
4,0.00070105
5,0.00041843
6,0.00011222
7,7.474e-05
8,4.976e-05
9,4.637e-05
10,2.706e-05
11,3.347e-05
12,9.78e-06
13,9.11e-06
14,5.61e-06
15,3.39e-06
16,3.59e-06
17,3.03e-06
18,1.63e-06
19,5.6e-07
20,3.5e-07
21,2.9e-07
22,5.5e-07
23,2.4e-07
24,3.2e-07
25,6e-08
26,5e-08
27,6e-08
28,3e-08
29,5e-08
30,2e-08
31,1e-08
32,1e-08
33,3.8e-09
34,3.6e-09
35,3.7e-09
36,2.6e-09
1,0.00113017
2,0.00106957
3,0.0012332
4,0.00073771
5,0.00015369
6,0.00015167
7,7.433e-05
8,6.87e-05
9,5.841e-05
10,3.702e-05
