step,scf_accuracy_ry
36,3e-08
37,2e-08
38,2e-08
39,1e-08
40,9.2e-09
41,7.9e-09
42,6.5e-09
43,5.8e-09
44,5.4e-09
45,5.3e-09
46,4.7e-09
47,3.6e-09
48,2.1e-09
49,9.3e-10
1,0.00069559
2,0.00062789
3,0.00050766
4,0.00042306
5,0.000357
6,0.000212
7,0.00017063
8,0.0001142
9,8.235e-05
10,7.405e-05
11,4.258e-05
12,3.979e-05
13,3.25e-05
14,9.78e-06
15,5.35e-06
16,4.76e-06
17,3.54e-06
18,3.11e-06
19,2.98e-06
20,1.56e-06
21,2.11e-06
22,1.79e-06
23,1.43e-06
24,1.65e-06
25,1.53e-06
26,1.19e-06
27,3.6e-07
28,2.7e-07
29,2.6e-07
30,2.9e-07
31,2.1e-07
32,1.8e-07
33,1.3e-07
34,6e-08
35,4e-08
36,3e-08
37,2e-08
38,2e-08
39,2e-08
40,1e-08
41,9.2e-09
42,7.3e-09
43,6.6e-09
44,5.7e-09
45,5e-09
46,4.3e-09
47,3.3e-09
48,2.9e-09
49,1.7e-09
50,1.1e-09
51,8.8e-10
52,5.7e-10
1,0.00037402
2,0.00037339
3,0.00035928
4,0.00033204
5,0.00018919
6,0.00016004
7,9.804e-05
8,5.057e-05
9,3.162e-05
10,2.428e-05
11,1.892e-05
12,1.512e-05
13,8.81e-06
14,6.61e-06
15,3.1e-06
16,2.5e-06
17,2e-06
18,1.32e-06
19,9e-07
20,7.7e-07
21,6.2e-07
22,3.7e-07
23,2.4e-07
24,1.5e-07
25,1.3e-07
26,1.2e-07
27,1.1e-07
28,9e-08
29,8e-08
30,6e-08
31,3e-08
32,2e-08
33,1e-08
34,1e-08
35,8.6e-09
36,5.7e-09
37,4.9e-09
38,4.2e-09
39,3.2e-09
40,2.8e-09
41,2.2e-09
42,1.7e-09
43,1.3e-09
44,9.3e-10
45,7.3e-10
46,5.9e-10
47,2.8e-10
1,0.00043111
2,0.00040822
3,0.00040302
4,0.00038898
5,0.00027055
6,0.00016166
7,0.00014507
8,4.958e-05
9,2.939e-05
10,2.347e-05
11,2.14e-05
12,1.389e-05
13,7.09e-06
14,5.97e-06
15,6.11e-06
16,4.69e-06
17,3.12e-06
18,1.82e-06
19,1.47e-06
20,1.22e-06
21,9.7e-07
22,8.3e-07
23,7.9e-07
24,7.1e-07
25,5.9e-07
26,2.2e-07
27,1.6e-07
28,1e-07
29,8e-08
30,6e-08
31,5e-08
32,4e-08
33,3e-08
34,2e-08
35,2e-08
36,1e-08
37,1e-08
38,1e-08
39,8.6e-09
40,5.2e-09
41,4e-09
42,3.2e-09
43,2.6e-09
44,2.1e-09
45,1.7e-09
46,1.4e-09
47,6.9e-10
1,0.00052809
2,0.00051921
3,0.00051346
4,0.00047864
5,0.00026098
6,0.00020518
7,0.00013355
8,9.296e-05
9,5.756e-05
10,4.563e-05
11,3.016e-05
12,2.719e-05
13,2.058e-05
14,9.53e-06
15,6.31e-06
16,5.19e-06
17,4.51e-06
18,3.22e-06
19,2.23e-06
20,1.64e-06
21,1.1e-06
22,8.4e-07
23,5.4e-07
24,3.4e-07
25,1.9e-07
26,1.8e-07
27,1.7e-07
28,1.3e-07
29,8e-08
30,5e-08
31,4e-08
32,3e-08
33,2e-08
34,2e-08
35,1e-08
36,1e-08
37,7e-09
38,7.6e-09
39,5.3e-09
40,4.6e-09
41,3.6e-09
42,2.8e-09
43,2.4e-09
44,2.2e-09
45,2e-09
46,1.6e-09
47,8.1e-10
48,5.4e-10
1,0.00031372
2,0.00030269
3,0.00026704
4,0.00024454
5,0.00018167
6,0.00010277
7,8.263e-05
8,3.679e-05
9,2.652e-05
10,2.532e-05
11,1.554e-05
12,2.06e-05
13,1.593e-05
14,7.03e-06
15,5.76e-06
16,1.67e-06
17,1.52e-06
18,1.47e-06
19,1.16e-06
20,8.3e-07
21,5.2e-07
22,3.7e-07
23,3e-07
24,2.7e-07
25,2.8e-07
26,1.1e-07
27,9e-08
28,6e-08
29,4e-08
30,3e-08
31,4e-08
32,2e-08
33,1e-08
34,1e-08
35,1e-08
36,7.4e-09
37,7.5e-09
38,5.1e-09
39,4.4e-09
40,2.8e-09
41,2.2e-09
42,1.6e-09
43,1.3e-09
44,1.1e-09
45,9e-10
46,6.5e-10
1,0.0002468
2,0.00023778
3,0.00022975
4,0.00021527
5,0.00011592
6,7.696e-05
7,6.273e-05
8,3.212e-05
9,2.236e-05
10,1.808e-05
11,1.472e-05
12,1.342e-05
13,1.122e-05
14,6.59e-06
15,2.3e-06
16,1.74e-06
17,1.44e-06
18,1.38e-06
19,8.6e-07
20,4.4e-07
21,3.6e-07
22,2.8e-07
23,2.7e-07
24,2.6e-07
25,1.5e-07
26,1.3e-07
27,1.1e-07
28,7e-08
29,3e-08
30,2e-08
31,2e-08
32,1e-08
33,1e-08
34,9.8e-09
35,8.4e-09
36,6.1e-09
37,3.8e-09
38,3.5e-09
39,2.4e-09
40,2e-09
41,1.6e-09
42,1.1e-09
43,8.2e-10
44,7.3e-10
45,7.7e-10
46,5.3e-10
47,4.6e-10
48,3.5e-10
1,0.00035055
2,0.00034829
3,0.00029106
4,0.00026561
5,0.00020795
6,0.00013889
7,0.00010774
8,6.142e-05
9,4.058e-05
10,2.404e-05
11,1.536e-05
12,1.32e-05
13,8.71e-06
14,6.73e-06
15,2.8e-06
16,3e-06
17,1.97e-06
18,2.1e-06
19,1.13e-06
20,8.8e-07
21,9e-07
22,7.3e-07
23,7.2e-07
24,4.4e-07
25,2.4e-07
26,1.9e-07
27,1.4e-07
28,7e-08
29,5e-08
30,4e-08
31,3e-08
32,2e-08
33,2e-08
34,9.1e-09
35,8.1e-09
36,6.8e-09
37,6e-09
38,3.5e-09
39,2.8e-09
40,2.1e-09
41,1.7e-09
42,1.4e-09
43,1.1e-09
44,9.7e-10
45,5.7e-10
46,4.2e-10
47,3.1e-10
1,0.00064134
2,0.00063136
3,0.0004501
4,0.00037626
5,0.00031885
6,0.00021965
7,0.00016706
8,0.00011123
9,6.893e-05
10,4.694e-05
11,2.196e-05
12,1.655e-05
13,1.383e-05
14,9.26e-06
15,5.9e-06
