step,scf_accuracy_ry
13,3.6e-07
14,1e-07
15,6e-08
16,3e-08
17,1e-08
18,6.4e-09
1,0.00831004
2,0.00703987
3,0.00398853
4,0.00105133
5,0.00037497
6,0.0001997
7,0.00014463
8,4.4e-05
9,3.634e-05
10,6.21e-06
11,4.64e-06
12,1.43e-06
13,5.4e-07
14,2.5e-07
15,1.2e-07
16,7e-08
17,3e-08
18,2e-08
19,1e-08
1,0.0169406
2,0.01441866
3,0.00811686
4,0.00182232
5,0.00082503
6,0.00046288
7,0.00030382
8,9.59e-05
9,8.069e-05
10,1.074e-05
11,5.64e-06
12,1.75e-06
13,8e-07
14,3.7e-07
15,1.9e-07
16,1.1e-07
17,3e-08
18,2e-08
19,8.8e-09
1,0.0002113
2,0.00016988
3,0.00012172
4,4.786e-05
5,1.506e-05
6,7.11e-06
7,3.56e-06
8,1.76e-06
9,7.1e-07
10,2.7e-07
11,5e-08
12,3e-08
13,1e-08
1,0.00030456
2,0.00024886
3,0.00015248
4,7.166e-05
5,1.891e-05
6,9.32e-06
7,5.5e-06
8,2.24e-06
9,7.3e-07
10,3.2e-07
11,6e-08
12,4e-08
13,1e-08
1,0.00074715
2,0.00060163
3,0.00032694
4,0.00018619
5,6.85e-05
6,3.135e-05
7,1.834e-05
8,1.235e-05
9,4.96e-06
10,2.19e-06
11,6e-07
12,3.5e-07
13,1e-07
14,3e-08
15,1e-08
1,0.00136875
2,0.00109989
3,0.00047213
4,0.0003152
5,0.00015136
6,6.279e-05
7,2.826e-05
8,2.29e-05
9,7.56e-06
10,1.87e-06
11,1.33e-06
12,3.2e-07
13,2.2e-07
14,7e-08
15,3e-08
1,0.00174695
2,0.00146371
3,0.00071232
4,0.00032946
5,9.781e-05
6,4.634e-05
7,2.758e-05
8,1.242e-05
9,5.38e-06
10,1.71e-06
11,6.3e-07
12,2.6e-07
13,1e-07
14,6e-08
15,3e-08
1,0.00297062
2,0.00248633
3,0.00107833
4,0.00055113
5,0.00018109
6,9.545e-05
7,6.586e-05
8,2.05e-05
9,1.633e-05
10,2.57e-06
11,2.12e-06
12,4.3e-07
13,2.8e-07
14,9e-08
15,5e-08
16,2e-08
1,0.01562254
2,0.01051631
3,0.00538524
4,0.00201656
5,0.00143152
6,0.00048849
7,0.00016435
8,0.00019203
9,4.391e-05
10,2.842e-05
11,1.165e-05
12,2.47e-06
13,1.75e-06
14,6.8e-07
15,1.7e-07
16,7e-08
17,4e-08
18,3e-08
1,0.00659037
2,0.00429428
3,0.00238214
4,0.00096152
5,0.00051622
6,0.00015114
7,8.658e-05
8,9.922e-05
9,2.889e-05
10,8.31e-06
11,1.28e-05
12,1.2e-06
13,8.2e-07
14,1.5e-07
15,8e-08
16,5e-08
17,3e-08
1,0.00593424
2,0.00477847
3,0.00324331
4,0.00124925
5,0.00046422
6,0.00026777
7,0.00017114
8,7.213e-05
9,3.11e-05
10,7.46e-06
11,1.17e-05
12,2.16e-06
13,5.1e-07
14,2e-07
15,9e-08
16,5e-08
17,3e-08
18,1e-08
1,0.0009586
2,0.00075929
3,0.0005681
4,0.00016014
5,6.077e-05
6,3.694e-05
7,1.295e-05
8,6.12e-06
9,3.8e-06
10,1.64e-06
11,5.9e-07
12,2.2e-07
13,8e-08
14,4e-08
15,2e-08
1,0.001435
2,0.00089913
3,0.0006909
4,0.00030051
5,9.334e-05
6,6.554e-05
7,1.564e-05
8,1.108e-05
9,3.32e-06
10,2.51e-06
11,1.06e-06
12,4.5e-07
13,1.8e-07
14,4e-08
15,3e-08
16,1e-08
1,0.00028182
2,0.00023073
3,0.00010484
4,6.083e-05
5,3.189e-05
6,1.435e-05
7,7.82e-06
8,5.04e-06
9,1.43e-06
10,3.7e-07
11,2.3e-07
12,9e-08
13,5e-08
